768,"{بغداد, اليمامة}"
974,"{المدينه}"
975,"{المدينه}"
2531,"{بصرة, حمص, دمشق}"
2547,"{مكة}"
2885,"{المدينه}"
3891,"{المدينه}"
4410,"{المدينه}"
4425,"{بغداد, مكة, كوفة}"
4591,"{المدينه}"
4632,"{المدينه}"
4871,"{صنعاء}"
4905,"{المدينه}"
4968,"{بغداد, المدينه}"
5050,"{المدينه}"
5256,"{المدينه}"
5400,"{المدينه}"
5509,"{المدينه}"
5626,"{كوفة, المدينه}"
6123,"{مكة}"
6240,"{بصرة, المدينه}"
6468,"{المدينه, مكة}"
6523,"{مكة}"
6638,"{كوفة}"
6723,"{قباء, المدينه}"
6762,"{المدينه}"
7036,"{مكة, المدينه}"
7063,"{المدينه, كوفة}"
7158,"{كوفة, مكة}"
8055,"{كوفة, المدينه}"
8230,"{كوفة, بغداد}"
8351,"{دمشق}"
8452,"{المدينه, مصر}"
20397,"{المدينه}"
22476,"{المدينه}"
41168,"{بغداد}"
201,"{المدينه}"
5328,"{المدينه}"
219,"{كوفة}"
1146,"{كوفة}"
1239,"{بصرة}"
4938,"{المدينه, كوفة}"
5079,"{المدينه, كوفة}"
5715,"{مرو, خوارزم, كوفة}"
6260,"{كوفة}"
7430,"{كوفة}"
7846,"{الحجاز, المدينه}"
243,"{حمص}"
1454,"{بصرة}"
3785,"{حضرموت, حمص, مقرا}"
3837,"{بصرة, حمص, دمشق}"
291,"{المدينه}"
2069,"{المدينه}"
292,"{المدينه}"
4876,"{المدينه}"
320,"{المدينه, كوفة}"
1698,"{بصرة}"
3121,"{كوفة, المدينه}"
4287,"{كوفة, المدينه}"
5573,"{كوفة}"
6197,"{كوفة, جمل}"
322,"{دمشق, حمص}"
2899,"{دمشق}"
3929,"{حمص}"
4464,"{حمص, دمشق}"
6271,"{المدينه, دمشق}"
8015,"{دمشق, القدس}"
396,"{المدينه}"
543,"{المدينه}"
549,"{المدينه}"
720,"{بصرة}"
731,"{بصرة}"
2063,"{بصرة, درب*الجوف}"
2650,"{المدينه}"
2837,"{كوفة}"
2840,"{المدينه, كوفة}"
2949,"{بصرة}"
3131,"{المدينه}"
3137,"{المدينه}"
3299,"{المدينه}"
3600,"{كوفة}"
3642,"{بصرة, كوفة}"
3672,"{المدينه}"
3714,"{كوفة}"
3932,"{كوفة}"
4038,"{بصرة}"
4046,"{حمص, دمشق}"
4153,"{المدينه, حمص, دمشق}"
4396,"{المدينه}"
4492,"{بصرة, كوفة}"
4622,"{حمص, دمشق}"
4688,"{المدينه}"
4771,"{كوفة}"
4789,"{المدينه}"
4802,"{بصرة, مصر, المدينه}"
4883,"{المدينه, مكة}"
4967,"{مكة, المدينه}"
4980,"{المدينه}"
5021,"{زبيد, عدن, كوفة, بصرة, دمشق}"
5340,"{مكة}"
5640,"{مصر, المدينه}"
5680,"{المدينه}"
5722,"{مكة, المدينه, كوفة}"
5873,"{المدينه}"
5884,"{المدينه}"
